,Date,Live,Win,Lose
0,2022-10-21 15:32:20,False,1.29,3.3
1,2022-10-21 15:32:42,False,1.29,3.3
2,2022-10-21 15:34:56,False,1.29,3.3
3,2022-10-21 15:35:20,False,1.29,3.3
4,2022-10-21 15:35:44,False,1.29,3.3
5,2022-10-21 15:36:07,False,1.29,3.3
6,2022-10-21 15:36:31,False,1.29,3.3
7,2022-10-21 15:37:02,False,1.29,3.3
8,2022-10-21 15:37:26,False,1.29,3.3
9,2022-10-21 15:37:50,False,1.29,3.3
10,2022-10-21 15:38:16,False,1.29,3.3
11,2022-10-21 15:38:41,False,1.29,3.3
12,2022-10-21 15:39:04,False,1.29,3.3
13,2022-10-21 15:39:31,False,1.29,3.3
14,2022-10-21 15:40:01,False,1.29,3.3
15,2022-10-21 15:40:27,False,1.29,3.3
16,2022-10-21 15:40:54,False,1.29,3.3
17,2022-10-21 15:41:19,False,1.29,3.3
18,2022-10-21 15:41:44,False,1.29,3.3
19,2022-10-21 15:42:08,False,1.29,3.3
20,2022-10-21 15:42:32,False,1.29,3.3
21,2022-10-21 15:42:56,False,1.29,3.3
22,2022-10-21 15:43:22,False,1.29,3.3
23,2022-10-21 15:43:47,False,1.29,3.3
24,2022-10-21 15:44:12,False,1.29,3.3
25,2022-10-21 15:44:36,False,1.29,3.3
26,2022-10-21 15:45:02,False,1.29,3.3
27,2022-10-21 15:45:28,False,1.29,3.3
28,2022-10-21 15:45:53,False,1.29,3.3
29,2022-10-21 15:46:19,False,1.29,3.3
30,2022-10-21 15:46:46,False,1.29,3.3
31,2022-10-21 15:47:11,False,1.29,3.3
32,2022-10-21 15:47:36,False,1.29,3.3
33,2022-10-21 15:48:00,False,1.29,3.3
34,2022-10-21 15:48:25,False,1.29,3.3
35,2022-10-21 15:48:49,False,1.28,3.35
36,2022-10-21 15:49:13,False,1.28,3.35
37,2022-10-21 15:49:38,False,1.28,3.35
38,2022-10-21 15:50:04,False,1.28,3.35
39,2022-10-21 15:50:28,False,1.28,3.35
40,2022-10-21 15:50:52,False,1.28,3.35
41,2022-10-21 15:51:16,False,1.28,3.35
42,2022-10-21 15:51:40,False,1.28,3.35
43,2022-10-21 15:52:04,False,1.28,3.35
44,2022-10-21 16:13:55,False,1.28,3.35
45,2022-10-21 16:14:17,False,1.28,3.35
46,2022-10-21 16:14:38,False,1.28,3.35
47,2022-10-21 16:14:58,False,1.28,3.35
48,2022-10-21 16:15:24,False,1.28,3.35
49,2022-10-21 16:15:44,False,1.28,3.35
50,2022-10-21 16:16:05,False,1.28,3.35
51,2022-10-21 16:16:26,False,1.28,3.35
52,2022-10-21 16:16:48,False,1.28,3.35
53,2022-10-21 16:17:23,False,1.28,3.35
54,2022-10-21 16:17:44,False,1.28,3.35
55,2022-10-21 16:18:05,False,1.28,3.35
56,2022-10-21 16:18:25,False,1.28,3.35
57,2022-10-21 16:18:46,False,1.28,3.35
58,2022-10-21 16:19:07,False,1.28,3.35
59,2022-10-21 16:19:28,False,1.28,3.35
60,2022-10-21 16:19:49,False,1.28,3.35
61,2022-10-21 16:20:11,False,1.28,3.35
62,2022-10-21 16:20:33,False,1.28,3.35
63,2022-10-21 16:20:54,False,1.28,3.35
64,2022-10-21 16:21:17,False,1.28,3.35
65,2022-10-21 16:21:38,False,1.28,3.35
66,2022-10-21 16:21:59,False,1.28,3.35
67,2022-10-21 16:22:20,False,1.28,3.35
68,2022-10-21 16:22:42,False,1.28,3.35
69,2022-10-21 16:23:03,False,1.28,3.35
70,2022-10-21 16:23:25,False,1.28,3.35
71,2022-10-21 16:23:45,False,1.28,3.35
72,2022-10-21 16:24:06,False,1.28,3.35
73,2022-10-21 16:24:27,False,1.28,3.35
74,2022-10-21 16:24:48,False,1.28,3.35
75,2022-10-21 16:25:12,False,1.28,3.35
76,2022-10-21 16:25:34,False,1.28,3.35
77,2022-10-21 16:25:54,False,1.28,3.35
78,2022-10-21 16:26:15,False,1.28,3.35
79,2022-10-21 16:26:36,False,1.28,3.35
80,2022-10-21 16:26:57,False,1.28,3.35
81,2022-10-21 16:27:18,False,1.28,3.35
82,2022-10-21 16:27:38,False,1.28,3.35
83,2022-10-21 16:27:59,False,1.28,3.35
84,2022-10-21 16:28:19,False,1.28,3.35
85,2022-10-21 16:28:44,False,1.28,3.35
86,2022-10-21 16:29:05,False,1.28,3.35
87,2022-10-21 16:29:25,False,1.28,3.35
88,2022-10-21 16:29:47,False,1.28,3.35
89,2022-10-21 16:30:07,False,1.28,3.35
90,2022-10-21 16:30:35,False,1.28,3.35
91,2022-10-21 16:30:55,False,1.28,3.35
92,2022-10-21 16:31:16,False,1.28,3.35
93,2022-10-21 16:31:37,False,1.28,3.35
94,2022-10-21 16:31:58,False,1.28,3.35
95,2022-10-21 16:32:19,False,1.28,3.35
96,2022-10-21 16:32:40,False,1.28,3.35
97,2022-10-21 16:33:01,False,1.28,3.35
98,2022-10-21 16:33:22,False,1.28,3.35
99,2022-10-21 16:33:50,False,1.28,3.35
100,2022-10-21 16:34:11,False,1.28,3.35
101,2022-10-21 16:34:32,False,1.28,3.35
102,2022-10-21 16:34:53,False,1.28,3.35
103,2022-10-21 16:35:13,False,1.28,3.35
104,2022-10-21 16:35:34,False,1.28,3.35
105,2022-10-21 16:35:55,False,1.28,3.35
106,2022-10-21 16:36:16,False,1.28,3.35
107,2022-10-21 16:36:37,False,1.28,3.35
108,2022-10-21 16:36:58,False,1.28,3.35
109,2022-10-21 16:37:18,False,1.28,3.35
110,2022-10-21 16:37:40,False,1.28,3.35
111,2022-10-21 16:38:02,False,1.28,3.35
112,2022-10-21 16:38:23,False,1.28,3.35
113,2022-10-21 16:38:43,False,1.28,3.35
114,2022-10-21 16:39:04,False,1.28,3.35
115,2022-10-21 16:39:25,False,1.28,3.35
116,2022-10-21 16:39:47,False,1.28,3.35
117,2022-10-21 16:40:09,False,1.28,3.35
118,2022-10-21 16:40:30,False,1.28,3.35
119,2022-10-21 16:40:51,False,1.28,3.35
120,2022-10-21 16:41:13,False,1.28,3.35
121,2022-10-21 16:41:34,False,1.28,3.35
122,2022-10-21 16:41:55,False,1.28,3.35
123,2022-10-21 16:42:16,False,1.28,3.35
124,2022-10-21 16:42:37,False,1.28,3.35
125,2022-10-21 16:42:59,False,1.28,3.35
126,2022-10-21 16:43:21,False,1.28,3.35
127,2022-10-21 16:43:42,False,1.28,3.35
