,Date,Live,Win,Lose
0,2022-10-23 09:27:28,False,4.2,1.19
1,2022-10-23 09:27:48,False,4.2,1.19
2,2022-10-23 09:28:03,False,4.2,1.19
3,2022-10-23 09:28:17,False,4.2,1.19
4,2022-10-23 09:28:34,False,4.2,1.19
5,2022-10-23 09:28:49,False,4.2,1.19
6,2022-10-23 09:29:04,False,4.2,1.19
7,2022-10-23 09:29:19,False,4.2,1.19
8,2022-10-23 09:29:34,False,4.2,1.19
9,2022-10-23 09:29:49,False,4.2,1.19
10,2022-10-23 09:30:04,False,4.2,1.19
11,2022-10-23 09:30:19,False,4.2,1.19
12,2022-10-23 09:30:34,False,4.2,1.19
13,2022-10-23 09:30:49,False,4.2,1.19
14,2022-10-23 09:31:04,False,4.2,1.19
15,2022-10-23 09:31:19,False,4.2,1.19
16,2022-10-23 09:31:33,False,4.2,1.19
17,2022-10-23 09:31:48,False,4.2,1.19
18,2022-10-23 09:32:03,False,4.2,1.19
19,2022-10-23 09:32:18,False,4.2,1.19
20,2022-10-23 09:32:33,False,4.2,1.19
21,2022-10-23 09:32:48,False,4.2,1.19
22,2022-10-23 09:33:03,False,4.2,1.19
23,2022-10-23 09:33:18,False,4.2,1.19
24,2022-10-23 09:33:33,False,4.2,1.19
25,2022-10-23 09:33:48,False,4.2,1.19
26,2022-10-23 09:34:03,False,4.2,1.19
27,2022-10-23 09:34:18,False,4.2,1.19
28,2022-10-23 09:34:33,False,4.2,1.19
29,2022-10-23 09:34:48,False,4.2,1.19
30,2022-10-23 09:35:03,False,4.2,1.19
31,2022-10-23 09:35:19,False,4.2,1.19
32,2022-10-23 09:35:34,False,4.2,1.19
33,2022-10-23 09:35:49,False,4.2,1.19
34,2022-10-23 09:36:04,False,4.2,1.19
35,2022-10-23 09:36:19,False,4.2,1.19
36,2022-10-23 09:36:34,False,4.2,1.19
37,2022-10-23 09:36:49,False,4.2,1.19
38,2022-10-23 09:37:04,False,4.2,1.19
39,2022-10-23 09:37:18,False,4.2,1.19
40,2022-10-23 09:37:33,False,4.2,1.19
41,2022-10-23 09:37:48,False,4.2,1.19
42,2022-10-23 09:38:03,False,4.2,1.19
43,2022-10-23 09:38:18,False,4.2,1.19
44,2022-10-23 09:38:33,False,4.2,1.19
45,2022-10-23 09:38:48,False,4.2,1.19
46,2022-10-23 09:39:02,False,4.2,1.19
47,2022-10-23 09:39:17,False,4.2,1.19
48,2022-10-23 09:39:32,False,4.2,1.19
49,2022-10-23 09:39:47,False,4.2,1.19
50,2022-10-23 09:40:02,False,4.2,1.19
51,2022-10-23 09:40:17,False,4.2,1.19
52,2022-10-23 09:40:32,False,4.2,1.19
53,2022-10-23 09:40:48,False,4.2,1.19
54,2022-10-23 09:41:03,False,4.2,1.19
55,2022-10-23 09:41:18,False,4.2,1.19
56,2022-10-23 09:41:33,False,4.2,1.19
57,2022-10-23 09:41:48,False,4.2,1.19
58,2022-10-23 09:42:03,False,4.2,1.19
59,2022-10-23 09:42:18,False,4.2,1.19
60,2022-10-23 09:42:33,False,4.2,1.19
61,2022-10-23 09:42:48,False,4.2,1.19
62,2022-10-23 09:43:03,False,4.2,1.19
63,2022-10-23 09:43:18,False,4.2,1.19
64,2022-10-23 09:43:33,False,4.2,1.19
65,2022-10-23 09:43:48,False,4.2,1.19
66,2022-10-23 09:44:03,False,4.2,1.19
67,2022-10-23 09:44:18,False,4.2,1.19
68,2022-10-23 09:44:34,False,4.2,1.19
69,2022-10-23 09:44:49,False,4.2,1.19
70,2022-10-23 09:45:04,False,4.2,1.19
71,2022-10-23 09:45:19,False,4.2,1.19
72,2022-10-23 09:45:34,False,4.2,1.19
73,2022-10-23 09:45:49,False,4.2,1.19
74,2022-10-23 09:46:07,False,4.2,1.19
75,2022-10-23 09:46:22,False,4.2,1.19
76,2022-10-23 09:46:38,False,4.2,1.19
77,2022-10-23 09:46:53,False,4.2,1.19
78,2022-10-23 09:47:08,False,4.2,1.19
79,2022-10-23 09:47:23,False,4.2,1.19
80,2022-10-23 09:47:38,False,4.2,1.19
81,2022-10-23 09:47:53,False,4.2,1.19
82,2022-10-23 09:48:08,False,4.2,1.19
83,2022-10-23 09:48:23,False,4.2,1.19
84,2022-10-23 09:48:38,False,4.2,1.19
85,2022-10-23 09:48:53,False,4.2,1.19
86,2022-10-23 09:49:09,False,4.2,1.19
87,2022-10-23 09:49:26,False,4.2,1.19
88,2022-10-23 09:49:42,False,4.2,1.19
89,2022-10-23 09:50:01,False,4.2,1.19
90,2022-10-23 09:50:17,False,4.2,1.19
91,2022-10-23 09:50:32,False,4.2,1.19
92,2022-10-23 09:50:47,False,4.2,1.19
93,2022-10-23 09:51:04,False,4.2,1.19
94,2022-10-23 09:51:20,False,4.2,1.19
95,2022-10-23 09:51:35,False,4.2,1.19
96,2022-10-23 09:51:50,False,4.2,1.19
97,2022-10-23 09:52:57,False,4.2,1.19
98,2022-10-23 09:53:13,False,4.2,1.19
99,2022-10-23 09:53:28,False,4.2,1.19
100,2022-10-23 09:53:43,False,4.2,1.19
101,2022-10-23 09:54:00,False,4.2,1.19
102,2022-10-23 09:54:15,False,4.2,1.19
103,2022-10-23 09:54:30,False,4.2,1.19
104,2022-10-23 09:54:46,False,4.2,1.19
105,2022-10-23 09:55:28,False,4.2,1.19
106,2022-10-23 09:55:44,False,4.2,1.19
107,2022-10-23 09:55:59,False,4.2,1.19
108,2022-10-23 09:56:14,False,4.2,1.19
109,2022-10-23 09:56:30,False,4.2,1.19
110,2022-10-23 09:56:46,False,4.2,1.19
111,2022-10-23 09:57:01,False,4.2,1.19
112,2022-10-23 09:57:17,False,4.2,1.19
113,2022-10-23 09:57:32,False,4.2,1.19
114,2022-10-23 09:57:48,False,4.2,1.19
115,2022-10-23 09:58:03,False,4.2,1.19
116,2022-10-23 09:58:18,False,4.2,1.19
117,2022-10-23 09:58:33,False,4.2,1.19
118,2022-10-23 09:59:11,False,4.2,1.19
119,2022-10-23 09:59:26,False,4.2,1.19
120,2022-10-23 09:59:42,False,4.2,1.19
121,2022-10-23 09:59:58,False,4.2,1.19
122,2022-10-23 10:00:14,False,4.2,1.19
123,2022-10-23 10:00:29,False,4.2,1.19
124,2022-10-23 10:00:44,False,4.2,1.19
125,2022-10-23 10:00:59,False,4.2,1.19
126,2022-10-23 10:01:14,False,4.2,1.19
127,2022-10-23 10:01:30,False,4.2,1.19
128,2022-10-23 10:01:46,False,4.2,1.19
129,2022-10-23 10:02:05,False,4.2,1.19
130,2022-10-23 10:02:20,False,4.2,1.19
131,2022-10-23 10:02:35,False,4.2,1.19
132,2022-10-23 10:02:51,False,4.2,1.19
133,2022-10-23 10:03:06,False,4.2,1.19
134,2022-10-23 10:03:22,False,4.2,1.19
135,2022-10-23 10:03:37,False,4.2,1.19
136,2022-10-23 10:03:52,False,4.2,1.19
137,2022-10-23 10:04:07,False,4.2,1.19
138,2022-10-23 10:04:22,False,4.2,1.19
139,2022-10-23 10:04:37,False,4.2,1.19
140,2022-10-23 10:04:52,False,4.2,1.19
141,2022-10-23 10:05:07,False,4.2,1.19
142,2022-10-23 10:05:24,False,4.2,1.19
143,2022-10-23 10:05:40,False,4.2,1.19
144,2022-10-23 10:05:54,False,4.2,1.19
145,2022-10-23 10:06:10,False,4.2,1.19
146,2022-10-23 10:06:26,False,4.2,1.19
147,2022-10-23 10:06:41,False,4.2,1.19
148,2022-10-23 10:06:56,False,4.2,1.19
149,2022-10-23 10:07:11,False,4.2,1.19
150,2022-10-23 10:07:26,False,4.2,1.19
151,2022-10-23 10:07:41,False,4.2,1.19
152,2022-10-23 10:07:56,False,4.2,1.19
153,2022-10-23 10:08:11,False,4.2,1.19
154,2022-10-23 10:08:26,False,4.2,1.19
155,2022-10-23 10:08:42,False,4.2,1.19
156,2022-10-23 10:08:57,False,4.2,1.19
157,2022-10-23 10:09:11,False,4.2,1.19
158,2022-10-23 10:09:27,False,4.2,1.19
159,2022-10-23 10:09:42,False,4.2,1.19
160,2022-10-23 10:09:57,False,4.2,1.19
161,2022-10-23 10:10:47,False,4.2,1.19
162,2022-10-23 10:11:02,False,4.2,1.19
163,2022-10-23 10:11:17,False,4.2,1.19
164,2022-10-23 10:11:32,False,4.2,1.19
165,2022-10-23 10:12:19,False,4.2,1.19
166,2022-10-23 10:12:34,False,4.2,1.19
167,2022-10-23 10:12:48,False,4.2,1.19
168,2022-10-23 10:13:03,False,4.2,1.19
169,2022-10-23 10:13:19,False,4.2,1.19
170,2022-10-23 10:13:34,False,4.2,1.19
171,2022-10-23 10:13:50,False,4.2,1.19
172,2022-10-23 10:14:05,False,4.2,1.19
173,2022-10-23 10:14:20,False,4.2,1.19
174,2022-10-23 10:14:35,False,4.2,1.19
175,2022-10-23 10:14:51,False,4.2,1.19
176,2022-10-23 10:15:06,False,4.2,1.19
177,2022-10-23 10:15:21,False,4.2,1.19
178,2022-10-23 10:15:36,False,4.2,1.19
179,2022-10-23 10:15:52,False,4.2,1.19
180,2022-10-23 10:16:07,False,4.2,1.19
181,2022-10-23 10:16:22,False,4.2,1.19
182,2022-10-23 10:16:37,False,4.2,1.19
183,2022-10-23 10:16:52,False,4.2,1.19
184,2022-10-23 10:17:07,False,4.2,1.19
185,2022-10-23 10:17:22,False,4.2,1.19
186,2022-10-23 10:17:36,False,4.2,1.19
187,2022-10-23 10:17:51,False,4.2,1.19
188,2022-10-23 10:18:07,False,4.2,1.19
189,2022-10-23 10:18:22,False,4.2,1.19
190,2022-10-23 10:18:37,False,4.2,1.19
191,2022-10-23 10:18:52,False,4.2,1.19
192,2022-10-23 10:19:07,False,4.2,1.19
193,2022-10-23 10:19:22,False,4.2,1.19
194,2022-10-23 10:19:37,False,4.2,1.19
195,2022-10-23 10:19:52,False,4.2,1.19
196,2022-10-23 10:20:07,False,4.2,1.19
197,2022-10-23 10:20:22,False,4.2,1.19
198,2022-10-23 10:20:37,False,4.2,1.19
199,2022-10-23 10:20:52,False,4.2,1.19
200,2022-10-23 10:21:07,False,4.2,1.19
201,2022-10-23 10:21:25,False,4.2,1.19
202,2022-10-23 10:21:40,False,4.2,1.19
203,2022-10-23 10:21:55,False,4.2,1.19
204,2022-10-23 10:22:10,False,4.2,1.19
205,2022-10-23 10:22:26,False,4.2,1.19
206,2022-10-23 10:22:41,False,4.2,1.19
207,2022-10-23 10:22:56,False,4.2,1.19
208,2022-10-23 10:23:11,False,4.2,1.19
209,2022-10-23 10:23:26,False,4.2,1.19
210,2022-10-23 10:23:41,False,4.2,1.19
211,2022-10-23 10:23:56,False,4.2,1.19
212,2022-10-23 10:24:11,False,4.2,1.19
213,2022-10-23 10:24:26,False,4.2,1.19
214,2022-10-23 10:24:41,False,4.2,1.19
215,2022-10-23 10:24:56,False,4.2,1.19
216,2022-10-23 10:25:11,False,4.2,1.19
217,2022-10-23 10:25:26,False,4.2,1.19
218,2022-10-23 10:25:41,False,4.2,1.19
219,2022-10-23 10:25:56,False,4.2,1.19
220,2022-10-23 10:26:11,False,4.2,1.19
221,2022-10-23 10:26:26,False,4.2,1.19
