,Date,Live,Win,Lose
0,2022-10-22 11:24:19,False,1.68,2.22
1,2022-10-22 11:24:33,False,1.68,2.22
2,2022-10-22 11:24:47,False,1.68,2.22
3,2022-10-22 11:25:01,False,1.68,2.22
4,2022-10-22 11:25:15,False,1.68,2.22
5,2022-10-22 11:25:29,False,1.68,2.22
6,2022-10-22 11:25:43,False,1.68,2.22
7,2022-10-22 11:25:57,False,1.68,2.22
8,2022-10-22 11:26:10,False,1.68,2.22
9,2022-10-22 11:26:24,False,1.68,2.22
10,2022-10-22 11:26:38,False,1.68,2.22
11,2022-10-22 11:26:52,False,1.68,2.22
12,2022-10-22 11:27:06,False,1.68,2.22
13,2022-10-22 11:27:20,False,1.68,2.22
14,2022-10-22 11:27:33,False,1.68,2.22
15,2022-10-22 11:27:47,False,1.68,2.22
16,2022-10-22 11:28:01,False,1.68,2.22
17,2022-10-22 11:28:15,False,1.68,2.22
18,2022-10-22 11:28:29,False,1.68,2.22
19,2022-10-22 11:28:43,False,1.68,2.22
20,2022-10-22 11:28:57,False,1.68,2.22
21,2022-10-22 11:29:10,False,1.68,2.22
22,2022-10-22 11:29:24,False,1.68,2.22
23,2022-10-22 11:29:38,False,1.68,2.22
24,2022-10-22 11:29:53,False,1.68,2.22
25,2022-10-22 11:30:06,False,1.68,2.22
26,2022-10-22 11:30:21,False,1.68,2.22
27,2022-10-22 11:30:34,False,1.68,2.22
28,2022-10-22 11:30:48,False,1.68,2.22
29,2022-10-22 11:31:02,False,1.68,2.22
30,2022-10-22 11:31:16,False,1.68,2.22
31,2022-10-22 11:31:30,False,1.68,2.22
32,2022-10-22 11:31:44,False,1.68,2.22
33,2022-10-22 11:31:57,False,1.68,2.22
34,2022-10-22 11:32:11,False,1.68,2.22
35,2022-10-22 11:32:30,False,1.68,2.22
36,2022-10-22 11:32:44,False,1.68,2.22
37,2022-10-22 11:32:58,False,1.68,2.22
38,2022-10-22 11:33:12,False,1.68,2.22
39,2022-10-22 11:33:26,False,1.68,2.22
40,2022-10-22 11:33:40,False,1.68,2.22
41,2022-10-22 11:33:54,False,1.68,2.22
42,2022-10-22 11:34:09,False,1.68,2.22
43,2022-10-22 11:34:22,False,1.68,2.22
44,2022-10-22 11:34:36,False,1.68,2.22
45,2022-10-22 11:35:34,False,1.68,2.22
46,2022-10-22 11:35:49,False,1.68,2.22
47,2022-10-22 11:36:02,False,1.68,2.22
48,2022-10-22 11:36:16,False,1.68,2.22
49,2022-10-22 11:36:30,False,1.68,2.22
50,2022-10-22 11:36:44,False,1.68,2.22
51,2022-10-22 11:36:58,False,1.68,2.22
52,2022-10-22 11:37:11,False,1.68,2.22
53,2022-10-22 11:37:25,False,1.68,2.22
54,2022-10-22 11:37:39,False,1.68,2.22
55,2022-10-22 11:37:53,False,1.68,2.22
56,2022-10-22 11:38:07,False,1.68,2.22
57,2022-10-22 11:38:21,False,1.68,2.22
58,2022-10-22 11:38:34,False,1.68,2.22
59,2022-10-22 11:38:48,False,1.68,2.22
60,2022-10-22 11:39:02,False,1.68,2.22
61,2022-10-22 11:39:16,False,1.68,2.22
62,2022-10-22 11:39:30,False,1.68,2.22
63,2022-10-22 11:39:44,False,1.68,2.22
64,2022-10-22 11:39:57,False,1.68,2.22
65,2022-10-22 11:40:11,False,1.68,2.22
66,2022-10-22 11:40:25,False,1.68,2.22
67,2022-10-22 11:40:39,False,1.68,2.22
68,2022-10-22 11:40:53,False,1.68,2.22
69,2022-10-22 11:41:08,False,1.68,2.22
70,2022-10-22 11:41:21,False,1.68,2.22
71,2022-10-22 11:41:35,False,1.68,2.22
72,2022-10-22 11:41:49,False,1.68,2.22
73,2022-10-22 11:42:03,False,1.68,2.22
74,2022-10-22 11:42:17,False,1.68,2.22
75,2022-10-22 11:42:31,False,1.68,2.22
76,2022-10-22 11:42:45,False,1.68,2.22
77,2022-10-22 11:42:58,False,1.68,2.22
78,2022-10-22 11:43:12,False,1.68,2.22
79,2022-10-22 11:43:26,False,1.68,2.22
80,2022-10-22 11:43:40,False,1.68,2.22
81,2022-10-22 11:43:54,False,1.68,2.22
82,2022-10-22 11:44:08,False,1.68,2.22
83,2022-10-22 11:44:22,False,1.68,2.22
84,2022-10-22 11:44:35,False,1.68,2.22
85,2022-10-22 11:44:50,False,1.68,2.22
86,2022-10-22 11:45:04,False,1.68,2.22
87,2022-10-22 11:45:18,False,1.68,2.22
88,2022-10-22 11:45:32,False,1.68,2.22
89,2022-10-22 11:45:46,False,1.68,2.22
90,2022-10-22 11:45:59,False,1.68,2.22
91,2022-10-22 11:46:13,False,1.68,2.22
92,2022-10-22 11:46:27,False,1.68,2.22
93,2022-10-22 11:46:41,False,1.68,2.22
94,2022-10-22 11:46:54,False,1.68,2.22
95,2022-10-22 11:47:08,False,1.68,2.22
96,2022-10-22 11:47:21,False,1.68,2.22
97,2022-10-22 11:47:35,False,1.68,2.22
98,2022-10-22 11:47:49,False,1.68,2.22
99,2022-10-22 11:48:02,False,1.68,2.22
100,2022-10-22 11:48:16,False,1.68,2.22
101,2022-10-22 11:48:30,False,1.68,2.22
102,2022-10-22 11:48:43,False,1.68,2.22
103,2022-10-22 11:48:57,False,1.68,2.22
104,2022-10-22 11:49:11,False,1.68,2.22
105,2022-10-22 11:49:25,False,1.68,2.22
106,2022-10-22 11:49:39,False,1.68,2.22
107,2022-10-22 11:49:52,False,1.68,2.22
108,2022-10-22 11:50:06,False,1.68,2.22
109,2022-10-22 11:50:20,False,1.68,2.22
110,2022-10-22 11:50:35,False,1.68,2.22
111,2022-10-22 11:50:48,False,1.68,2.22
112,2022-10-22 11:51:02,False,1.68,2.22
113,2022-10-22 11:51:16,False,1.68,2.22
114,2022-10-22 11:51:30,False,1.68,2.22
115,2022-10-22 11:51:43,False,1.68,2.22
116,2022-10-22 11:51:57,False,1.68,2.22
117,2022-10-22 11:52:11,False,1.68,2.22
118,2022-10-22 11:52:25,False,1.68,2.22
119,2022-10-22 11:52:38,False,1.68,2.22
120,2022-10-22 11:52:52,False,1.68,2.22
121,2022-10-22 11:53:06,False,1.68,2.22
122,2022-10-22 11:53:19,False,1.68,2.22
123,2022-10-22 11:53:33,False,1.68,2.22
124,2022-10-22 11:53:46,False,1.68,2.22
125,2022-10-22 11:54:00,False,1.68,2.22
126,2022-10-22 11:54:14,False,1.68,2.22
127,2022-10-22 11:54:27,False,1.68,2.22
128,2022-10-22 11:54:41,False,1.68,2.22
129,2022-10-22 11:54:55,False,1.68,2.22
130,2022-10-22 11:55:09,False,1.68,2.22
131,2022-10-22 11:55:22,False,1.68,2.22
132,2022-10-22 11:55:36,False,1.68,2.22
133,2022-10-22 11:55:51,False,1.68,2.22
134,2022-10-22 11:56:05,False,1.68,2.22
135,2022-10-22 11:56:19,False,1.68,2.22
136,2022-10-22 11:56:32,False,1.68,2.22
137,2022-10-22 11:56:46,False,1.68,2.22
138,2022-10-22 11:57:00,False,1.68,2.22
139,2022-10-22 11:57:14,False,1.68,2.22
140,2022-10-22 11:57:28,False,1.68,2.22
141,2022-10-22 11:57:41,False,1.68,2.22
142,2022-10-22 11:57:55,False,1.68,2.22
143,2022-10-22 11:58:09,False,1.68,2.22
144,2022-10-22 11:58:22,False,1.68,2.22
145,2022-10-22 11:58:36,False,1.68,2.22
146,2022-10-22 11:58:49,False,1.68,2.22
147,2022-10-22 11:59:04,False,1.68,2.22
148,2022-10-22 11:59:17,False,1.68,2.22
149,2022-10-22 11:59:31,False,1.68,2.22
150,2022-10-22 11:59:45,False,1.68,2.22
151,2022-10-22 11:59:59,False,1.68,2.22
152,2022-10-22 12:00:13,False,1.68,2.22
153,2022-10-22 12:00:27,False,1.68,2.22
154,2022-10-22 12:00:40,False,1.68,2.22
155,2022-10-22 12:00:54,False,1.68,2.22
156,2022-10-22 12:01:08,False,1.68,2.22
157,2022-10-22 12:01:23,False,1.68,2.22
158,2022-10-22 12:01:37,False,1.68,2.22
159,2022-10-22 12:01:50,False,1.68,2.22
160,2022-10-22 12:02:04,False,1.68,2.22
161,2022-10-22 12:02:18,False,1.68,2.22
162,2022-10-22 12:02:32,False,1.68,2.22
163,2022-10-22 12:02:46,False,1.68,2.22
164,2022-10-22 12:02:59,False,1.68,2.22
165,2022-10-22 12:03:13,False,1.68,2.22
166,2022-10-22 12:03:27,False,1.68,2.22
167,2022-10-22 12:03:41,False,1.68,2.22
168,2022-10-22 12:03:54,False,1.68,2.22
169,2022-10-22 12:04:08,False,1.68,2.22
170,2022-10-22 12:04:22,False,1.68,2.22
171,2022-10-22 12:04:36,False,1.68,2.22
172,2022-10-22 12:04:50,False,1.68,2.22
173,2022-10-22 12:05:04,False,1.68,2.22
174,2022-10-22 12:05:17,False,1.68,2.22
175,2022-10-22 12:05:31,False,1.68,2.22
176,2022-10-22 12:05:45,False,1.68,2.22
177,2022-10-22 12:05:59,False,1.68,2.22
178,2022-10-22 12:06:13,False,1.68,2.22
179,2022-10-22 12:06:27,False,1.68,2.22
180,2022-10-22 12:06:40,False,1.68,2.22
181,2022-10-22 12:06:54,False,1.68,2.22
182,2022-10-22 12:07:08,False,1.68,2.22
183,2022-10-22 12:07:58,False,1.68,2.22
184,2022-10-22 12:08:13,False,1.68,2.22
185,2022-10-22 12:08:27,False,1.68,2.22
186,2022-10-22 12:08:41,False,1.68,2.22
187,2022-10-22 12:08:55,False,1.68,2.22
188,2022-10-22 12:09:09,False,1.68,2.22
189,2022-10-22 12:09:23,False,1.68,2.22
190,2022-10-22 12:09:37,False,1.68,2.22
191,2022-10-22 12:09:51,False,1.68,2.22
192,2022-10-22 12:10:05,False,1.68,2.22
193,2022-10-22 12:10:18,False,1.68,2.22
194,2022-10-22 12:10:32,False,1.68,2.22
195,2022-10-22 12:10:46,False,1.68,2.22
196,2022-10-22 12:11:00,False,1.68,2.22
197,2022-10-22 12:11:14,False,1.68,2.22
198,2022-10-22 12:11:28,False,1.68,2.22
199,2022-10-22 12:11:42,False,1.68,2.22
200,2022-10-22 12:11:56,False,1.68,2.22
201,2022-10-22 12:12:10,False,1.68,2.22
202,2022-10-22 12:12:24,False,1.68,2.22
203,2022-10-22 12:12:38,False,1.68,2.22
204,2022-10-22 12:12:52,False,1.68,2.22
205,2022-10-22 12:13:06,False,1.68,2.22
206,2022-10-22 12:13:20,False,1.68,2.22
207,2022-10-22 12:13:33,False,1.68,2.22
208,2022-10-22 12:13:47,False,1.68,2.22
209,2022-10-22 12:14:01,False,1.68,2.22
210,2022-10-22 12:14:15,False,1.68,2.22
211,2022-10-22 12:14:29,False,1.68,2.22
212,2022-10-22 12:14:43,False,1.68,2.22
213,2022-10-22 12:14:57,False,1.68,2.22
214,2022-10-22 12:15:10,False,1.68,2.22
215,2022-10-22 12:15:25,False,1.68,2.22
216,2022-10-22 12:15:38,False,1.68,2.22
217,2022-10-22 12:15:52,False,1.68,2.22
218,2022-10-22 12:16:06,False,1.68,2.22
219,2022-10-22 12:16:20,False,1.68,2.22
220,2022-10-22 12:16:34,False,1.68,2.22
221,2022-10-22 12:16:48,False,1.68,2.22
222,2022-10-22 12:17:02,False,1.68,2.22
223,2022-10-22 12:17:16,False,1.68,2.22
224,2022-10-22 12:17:30,False,1.68,2.22
225,2022-10-22 12:17:44,False,1.68,2.22
226,2022-10-22 12:17:58,False,1.68,2.22
227,2022-10-22 12:18:12,False,1.68,2.22
228,2022-10-22 12:18:26,False,1.68,2.22
229,2022-10-22 12:18:40,False,1.68,2.22
230,2022-10-22 12:18:54,False,1.68,2.22
231,2022-10-22 12:19:08,False,1.68,2.22
232,2022-10-22 12:19:22,False,1.68,2.22
233,2022-10-22 12:19:35,False,1.68,2.22
234,2022-10-22 12:19:49,False,1.68,2.22
235,2022-10-22 12:20:03,False,1.68,2.22
236,2022-10-22 12:20:17,False,1.68,2.22
237,2022-10-22 12:20:31,False,1.68,2.22
238,2022-10-22 12:20:45,False,1.68,2.22
239,2022-10-22 12:20:59,False,1.68,2.22
240,2022-10-22 12:21:13,False,1.68,2.22
241,2022-10-22 12:21:26,False,1.68,2.22
242,2022-10-22 12:21:40,False,1.68,2.22
243,2022-10-22 12:21:54,False,1.68,2.22
244,2022-10-22 12:22:08,False,1.68,2.22
245,2022-10-22 12:22:22,False,1.68,2.22
246,2022-10-22 12:22:36,False,1.68,2.22
247,2022-10-22 12:22:50,False,1.68,2.22
248,2022-10-22 12:23:04,False,1.68,2.22
249,2022-10-22 12:23:17,False,1.68,2.22
250,2022-10-22 12:23:31,False,1.68,2.22
251,2022-10-22 12:23:45,False,1.68,2.22
252,2022-10-22 12:23:59,False,1.68,2.22
253,2022-10-22 12:24:13,False,1.68,2.22
254,2022-10-22 12:24:26,False,1.68,2.22
255,2022-10-22 12:24:40,False,1.68,2.22
256,2022-10-22 12:24:54,False,1.68,2.22
257,2022-10-22 12:25:08,False,1.68,2.22
258,2022-10-22 12:25:22,False,1.68,2.22
259,2022-10-22 12:25:37,False,1.68,2.22
260,2022-10-22 12:25:51,False,1.68,2.22
261,2022-10-22 12:26:05,False,1.68,2.22
262,2022-10-22 12:26:19,False,1.68,2.22
