,Date,Live,Win,Lose
0,2022-10-22 11:24:19,False,2.0,1.86
1,2022-10-22 11:24:33,False,2.0,1.86
2,2022-10-22 11:24:47,False,2.0,1.86
3,2022-10-22 11:25:01,False,2.0,1.86
4,2022-10-22 11:25:15,False,2.0,1.86
5,2022-10-22 11:25:29,False,2.0,1.86
6,2022-10-22 11:25:43,False,2.0,1.86
7,2022-10-22 11:25:57,False,2.0,1.86
8,2022-10-22 11:26:10,False,2.0,1.86
9,2022-10-22 11:26:24,False,2.0,1.86
10,2022-10-22 11:26:38,False,2.0,1.86
11,2022-10-22 11:26:52,False,2.0,1.86
12,2022-10-22 11:27:06,False,2.0,1.86
13,2022-10-22 11:27:20,False,2.0,1.86
14,2022-10-22 11:27:33,False,2.0,1.86
15,2022-10-22 11:27:47,False,2.0,1.86
16,2022-10-22 11:28:01,False,2.0,1.86
17,2022-10-22 11:28:15,False,2.0,1.86
18,2022-10-22 11:28:29,False,2.0,1.86
19,2022-10-22 11:28:43,False,2.0,1.86
20,2022-10-22 11:28:57,False,2.0,1.86
21,2022-10-22 11:29:10,False,2.0,1.86
22,2022-10-22 11:29:24,False,2.0,1.86
23,2022-10-22 11:29:38,False,2.0,1.86
24,2022-10-22 11:29:53,False,2.0,1.86
25,2022-10-22 11:30:06,False,2.0,1.86
26,2022-10-22 11:30:21,False,2.0,1.86
27,2022-10-22 11:30:34,False,2.0,1.86
28,2022-10-22 11:30:48,False,2.0,1.86
29,2022-10-22 11:31:02,False,2.0,1.86
30,2022-10-22 11:31:16,False,2.0,1.86
31,2022-10-22 11:31:30,False,2.0,1.86
32,2022-10-22 11:31:44,False,2.0,1.86
33,2022-10-22 11:31:57,False,2.0,1.86
34,2022-10-22 11:32:11,False,2.0,1.86
35,2022-10-22 11:32:30,False,2.0,1.86
36,2022-10-22 11:32:44,False,2.0,1.86
37,2022-10-22 11:32:58,False,2.0,1.86
38,2022-10-22 11:33:12,False,2.0,1.86
39,2022-10-22 11:33:26,False,2.0,1.86
40,2022-10-22 11:33:40,False,2.0,1.86
41,2022-10-22 11:33:54,False,2.0,1.86
42,2022-10-22 11:34:09,False,2.0,1.86
43,2022-10-22 11:34:22,False,2.0,1.86
44,2022-10-22 11:34:36,False,2.0,1.86
45,2022-10-22 11:35:34,False,2.0,1.86
46,2022-10-22 11:35:49,False,2.0,1.86
47,2022-10-22 11:36:02,False,2.0,1.86
48,2022-10-22 11:36:16,False,2.0,1.86
49,2022-10-22 11:36:30,False,2.0,1.86
50,2022-10-22 11:36:44,False,2.0,1.86
51,2022-10-22 11:36:58,False,2.0,1.86
52,2022-10-22 11:37:11,False,2.0,1.86
53,2022-10-22 11:37:25,False,2.0,1.86
54,2022-10-22 11:37:39,False,2.0,1.86
55,2022-10-22 11:37:53,False,2.0,1.86
56,2022-10-22 11:38:07,False,2.0,1.86
57,2022-10-22 11:38:21,False,2.0,1.86
58,2022-10-22 11:38:34,False,2.0,1.86
59,2022-10-22 11:38:48,False,2.0,1.86
60,2022-10-22 11:39:02,False,2.0,1.86
61,2022-10-22 11:39:16,False,2.0,1.86
62,2022-10-22 11:39:30,False,2.0,1.86
63,2022-10-22 11:39:44,False,2.0,1.86
64,2022-10-22 11:39:57,False,2.0,1.86
65,2022-10-22 11:40:11,False,2.0,1.86
66,2022-10-22 11:40:25,False,2.0,1.86
67,2022-10-22 11:40:39,False,2.0,1.86
68,2022-10-22 11:40:53,False,2.0,1.86
69,2022-10-22 11:41:08,False,2.0,1.86
70,2022-10-22 11:41:21,False,2.0,1.86
71,2022-10-22 11:41:35,False,2.0,1.86
72,2022-10-22 11:41:49,False,2.0,1.86
73,2022-10-22 11:42:03,False,2.0,1.86
74,2022-10-22 11:42:17,False,2.0,1.86
75,2022-10-22 11:42:31,False,2.0,1.86
76,2022-10-22 11:42:45,False,2.0,1.86
77,2022-10-22 11:42:58,False,2.0,1.86
78,2022-10-22 11:43:12,False,2.0,1.86
79,2022-10-22 11:43:26,False,2.0,1.86
80,2022-10-22 11:43:40,False,2.0,1.86
81,2022-10-22 11:43:54,False,2.0,1.86
82,2022-10-22 11:44:08,False,2.0,1.86
83,2022-10-22 11:44:22,False,2.0,1.86
84,2022-10-22 11:44:35,False,2.0,1.86
85,2022-10-22 11:44:50,False,2.0,1.86
86,2022-10-22 11:45:04,False,2.0,1.86
87,2022-10-22 11:45:18,False,2.0,1.86
88,2022-10-22 11:45:32,False,2.0,1.86
89,2022-10-22 11:45:46,False,2.0,1.86
90,2022-10-22 11:45:59,False,2.0,1.86
91,2022-10-22 11:46:13,False,2.0,1.86
92,2022-10-22 11:46:27,False,2.0,1.86
93,2022-10-22 11:46:41,False,2.0,1.86
94,2022-10-22 11:46:54,False,2.0,1.86
95,2022-10-22 11:47:08,False,2.0,1.86
96,2022-10-22 11:47:21,False,2.0,1.86
97,2022-10-22 11:47:35,False,2.0,1.86
98,2022-10-22 11:47:49,False,2.0,1.86
99,2022-10-22 11:48:02,False,2.0,1.86
100,2022-10-22 11:48:16,False,2.0,1.86
101,2022-10-22 11:48:30,False,2.0,1.86
102,2022-10-22 11:48:43,False,2.0,1.86
103,2022-10-22 11:48:57,False,2.0,1.86
104,2022-10-22 11:49:11,False,2.0,1.86
105,2022-10-22 11:49:25,False,2.0,1.86
106,2022-10-22 11:49:39,False,2.0,1.86
107,2022-10-22 11:49:52,False,2.0,1.86
108,2022-10-22 11:50:06,False,2.0,1.86
109,2022-10-22 11:50:20,False,2.0,1.86
110,2022-10-22 11:50:35,False,2.0,1.86
111,2022-10-22 11:50:48,False,2.0,1.86
112,2022-10-22 11:51:02,False,2.0,1.86
113,2022-10-22 11:51:16,False,2.0,1.86
114,2022-10-22 11:51:30,False,2.0,1.86
115,2022-10-22 11:51:43,False,2.0,1.86
116,2022-10-22 11:51:57,False,2.0,1.86
117,2022-10-22 11:52:11,False,2.0,1.86
118,2022-10-22 11:52:25,False,2.0,1.86
119,2022-10-22 11:52:38,False,2.0,1.86
120,2022-10-22 11:52:52,False,2.0,1.86
121,2022-10-22 11:53:06,False,2.0,1.86
122,2022-10-22 11:53:19,False,2.0,1.86
123,2022-10-22 11:53:33,False,2.0,1.86
124,2022-10-22 11:53:46,False,2.0,1.86
125,2022-10-22 11:54:00,False,2.0,1.86
126,2022-10-22 11:54:14,False,2.0,1.86
127,2022-10-22 11:54:27,False,2.0,1.86
128,2022-10-22 11:54:41,False,2.0,1.86
129,2022-10-22 11:54:55,False,2.0,1.86
130,2022-10-22 11:55:09,False,2.0,1.86
131,2022-10-22 11:55:22,False,2.0,1.86
132,2022-10-22 11:55:36,False,2.0,1.86
133,2022-10-22 11:55:51,False,2.0,1.86
134,2022-10-22 11:56:05,False,2.0,1.86
135,2022-10-22 11:56:19,False,2.0,1.86
136,2022-10-22 11:56:32,False,2.0,1.86
137,2022-10-22 11:56:46,False,2.0,1.86
138,2022-10-22 11:57:00,False,2.0,1.86
139,2022-10-22 11:57:14,False,2.0,1.86
140,2022-10-22 11:57:28,False,2.0,1.86
141,2022-10-22 11:57:41,False,2.0,1.86
142,2022-10-22 11:57:55,False,2.0,1.86
143,2022-10-22 11:58:09,False,2.0,1.86
144,2022-10-22 11:58:22,False,2.0,1.86
145,2022-10-22 11:58:36,False,2.0,1.86
146,2022-10-22 11:58:49,False,2.0,1.86
147,2022-10-22 11:59:04,False,2.0,1.86
148,2022-10-22 11:59:17,False,2.0,1.86
149,2022-10-22 11:59:31,False,2.0,1.86
150,2022-10-22 11:59:45,False,2.0,1.86
151,2022-10-22 11:59:59,False,2.0,1.86
152,2022-10-22 12:00:13,False,2.0,1.86
153,2022-10-22 12:00:27,False,2.0,1.86
154,2022-10-22 12:00:40,False,2.0,1.86
155,2022-10-22 12:00:54,False,2.0,1.86
156,2022-10-22 12:01:08,False,2.0,1.86
157,2022-10-22 12:01:23,False,2.0,1.86
158,2022-10-22 12:01:37,False,2.0,1.86
159,2022-10-22 12:01:50,False,2.0,1.86
160,2022-10-22 12:02:04,False,2.0,1.86
161,2022-10-22 12:02:18,False,2.0,1.86
162,2022-10-22 12:02:32,False,2.0,1.86
163,2022-10-22 12:02:46,False,2.0,1.86
164,2022-10-22 12:02:59,False,2.0,1.86
165,2022-10-22 12:03:13,False,2.0,1.86
166,2022-10-22 12:03:27,False,2.0,1.86
167,2022-10-22 12:03:41,False,2.0,1.86
168,2022-10-22 12:03:54,False,2.0,1.86
169,2022-10-22 12:04:08,False,2.0,1.86
170,2022-10-22 12:04:22,False,2.0,1.86
171,2022-10-22 12:04:36,False,2.0,1.86
172,2022-10-22 12:04:50,False,2.0,1.86
173,2022-10-22 12:05:04,False,2.0,1.86
174,2022-10-22 12:05:17,False,2.0,1.86
175,2022-10-22 12:05:31,False,2.0,1.86
176,2022-10-22 12:05:45,False,2.0,1.86
177,2022-10-22 12:05:59,False,2.0,1.86
178,2022-10-22 12:06:13,False,2.0,1.86
179,2022-10-22 12:06:27,False,2.0,1.86
180,2022-10-22 12:06:40,False,2.0,1.86
181,2022-10-22 12:06:54,False,2.0,1.86
182,2022-10-22 12:07:08,False,2.0,1.86
183,2022-10-22 12:07:58,False,2.0,1.86
184,2022-10-22 12:08:13,False,2.0,1.86
185,2022-10-22 12:08:27,False,2.0,1.86
186,2022-10-22 12:08:41,False,2.0,1.86
187,2022-10-22 12:08:55,False,2.0,1.86
188,2022-10-22 12:09:09,False,2.0,1.86
189,2022-10-22 12:09:23,False,2.0,1.86
190,2022-10-22 12:09:37,False,2.0,1.86
191,2022-10-22 12:09:51,False,2.0,1.86
192,2022-10-22 12:10:05,False,2.0,1.86
193,2022-10-22 12:10:18,False,2.0,1.86
194,2022-10-22 12:10:32,False,2.0,1.86
195,2022-10-22 12:10:46,False,2.0,1.86
196,2022-10-22 12:11:00,False,2.0,1.86
197,2022-10-22 12:11:14,False,2.0,1.86
198,2022-10-22 12:11:28,False,2.0,1.86
199,2022-10-22 12:11:42,False,2.0,1.86
200,2022-10-22 12:11:56,False,2.0,1.86
201,2022-10-22 12:12:10,False,2.0,1.86
202,2022-10-22 12:12:24,False,2.0,1.86
203,2022-10-22 12:12:38,False,2.0,1.86
204,2022-10-22 12:12:52,False,2.0,1.86
205,2022-10-22 12:13:06,False,2.0,1.86
206,2022-10-22 12:13:20,False,2.0,1.86
207,2022-10-22 12:13:33,False,2.0,1.86
208,2022-10-22 12:13:47,False,2.0,1.86
209,2022-10-22 12:14:01,False,2.0,1.86
210,2022-10-22 12:14:15,False,2.0,1.86
211,2022-10-22 12:14:29,False,2.0,1.86
212,2022-10-22 12:14:43,False,2.0,1.86
213,2022-10-22 12:14:57,False,2.0,1.86
214,2022-10-22 12:15:10,False,2.0,1.86
215,2022-10-22 12:15:25,False,2.0,1.86
216,2022-10-22 12:15:38,False,2.0,1.86
217,2022-10-22 12:15:52,False,2.0,1.86
218,2022-10-22 12:16:06,False,2.0,1.86
219,2022-10-22 12:16:20,False,2.0,1.86
220,2022-10-22 12:16:34,False,2.0,1.86
221,2022-10-22 12:16:48,False,2.0,1.86
222,2022-10-22 12:17:02,False,2.0,1.86
223,2022-10-22 12:17:16,False,2.0,1.86
224,2022-10-22 12:17:30,False,2.0,1.86
225,2022-10-22 12:17:44,False,2.0,1.86
226,2022-10-22 12:17:58,False,2.0,1.86
227,2022-10-22 12:18:12,False,2.0,1.86
228,2022-10-22 12:18:26,False,2.0,1.86
229,2022-10-22 12:18:40,False,2.0,1.86
230,2022-10-22 12:18:54,False,2.0,1.86
231,2022-10-22 12:19:08,False,2.0,1.86
232,2022-10-22 12:19:22,False,2.0,1.86
233,2022-10-22 12:19:35,False,2.0,1.86
234,2022-10-22 12:19:49,False,2.0,1.86
235,2022-10-22 12:20:03,False,2.0,1.86
236,2022-10-22 12:20:17,False,2.0,1.86
237,2022-10-22 12:20:31,False,2.0,1.86
238,2022-10-22 12:20:45,False,2.0,1.86
239,2022-10-22 12:20:59,False,2.0,1.86
240,2022-10-22 12:21:13,False,2.0,1.86
241,2022-10-22 12:21:26,False,2.0,1.86
242,2022-10-22 12:21:40,False,2.0,1.86
243,2022-10-22 12:21:54,False,2.0,1.86
244,2022-10-22 12:22:08,False,2.0,1.86
245,2022-10-22 12:22:22,False,2.0,1.86
246,2022-10-22 12:22:36,False,2.0,1.86
247,2022-10-22 12:22:50,False,2.0,1.86
248,2022-10-22 12:23:04,False,2.0,1.86
249,2022-10-22 12:23:17,False,2.0,1.86
250,2022-10-22 12:23:31,False,2.0,1.86
251,2022-10-22 12:23:45,False,2.0,1.86
252,2022-10-22 12:23:59,False,2.0,1.86
253,2022-10-22 12:24:13,False,2.0,1.86
254,2022-10-22 12:24:26,False,2.0,1.86
255,2022-10-22 12:24:40,False,2.0,1.86
256,2022-10-22 12:24:54,False,2.0,1.86
257,2022-10-22 12:25:08,False,2.0,1.86
258,2022-10-22 12:25:22,False,2.0,1.86
259,2022-10-22 12:25:37,False,2.0,1.86
260,2022-10-22 12:25:51,False,2.0,1.86
261,2022-10-22 12:26:05,False,2.0,1.86
262,2022-10-22 12:26:19,False,2.0,1.86
263,2022-10-22 12:26:32,False,2.0,1.86
264,2022-10-22 12:26:46,False,2.0,1.86
265,2022-10-22 12:27:00,False,2.0,1.86
266,2022-10-22 12:27:14,False,2.0,1.86
267,2022-10-22 12:27:28,False,2.0,1.86
268,2022-10-22 12:27:42,False,2.0,1.86
269,2022-10-22 12:27:56,False,2.0,1.86
270,2022-10-22 12:28:09,False,2.0,1.86
271,2022-10-22 12:28:23,False,2.0,1.86
272,2022-10-22 12:28:37,False,2.0,1.86
273,2022-10-22 12:28:51,False,2.0,1.86
274,2022-10-22 12:29:05,False,2.0,1.86
275,2022-10-22 12:29:19,False,2.0,1.86
276,2022-10-22 12:29:33,False,2.0,1.86
277,2022-10-22 12:29:47,False,2.0,1.86
278,2022-10-22 12:30:01,False,2.0,1.86
279,2022-10-22 12:30:15,False,2.0,1.86
280,2022-10-22 12:30:29,False,2.0,1.86
281,2022-10-22 12:30:43,False,2.0,1.86
282,2022-10-22 12:30:56,False,2.0,1.86
283,2022-10-22 12:31:10,False,2.0,1.86
284,2022-10-22 12:31:24,False,2.0,1.86
285,2022-10-22 12:31:38,False,2.0,1.86
286,2022-10-22 12:31:52,False,2.0,1.86
287,2022-10-22 12:32:06,False,2.0,1.86
288,2022-10-22 12:32:20,False,2.0,1.86
289,2022-10-22 12:32:34,False,2.0,1.86
290,2022-10-22 12:32:47,False,2.0,1.86
291,2022-10-22 12:33:01,False,2.0,1.86
292,2022-10-22 12:33:15,False,2.0,1.86
293,2022-10-22 12:33:29,False,2.0,1.86
294,2022-10-22 12:33:43,False,2.0,1.86
295,2022-10-22 12:33:57,False,2.0,1.86
296,2022-10-22 12:34:11,False,2.0,1.86
297,2022-10-22 12:34:26,False,2.0,1.86
298,2022-10-22 12:34:40,False,2.0,1.86
299,2022-10-22 12:34:54,False,2.0,1.86
300,2022-10-22 12:35:07,False,2.0,1.86
301,2022-10-22 12:35:21,False,2.0,1.86
302,2022-10-22 12:35:35,False,2.0,1.86
303,2022-10-22 12:35:49,False,2.0,1.86
304,2022-10-22 12:36:03,False,2.0,1.86
305,2022-10-22 12:36:17,False,2.0,1.86
306,2022-10-22 12:36:30,False,2.0,1.86
307,2022-10-22 12:36:44,False,2.0,1.86
308,2022-10-22 12:36:58,False,2.0,1.86
309,2022-10-22 12:37:12,False,2.0,1.86
310,2022-10-22 12:37:26,False,2.0,1.86
311,2022-10-22 12:37:40,False,2.0,1.86
312,2022-10-22 12:37:53,False,2.0,1.86
313,2022-10-22 12:38:07,False,2.0,1.86
314,2022-10-22 12:38:21,False,2.0,1.86
315,2022-10-22 12:38:35,False,2.0,1.86
316,2022-10-22 12:38:50,False,2.0,1.86
317,2022-10-22 12:39:04,False,2.0,1.86
318,2022-10-22 12:39:18,False,2.0,1.86
319,2022-10-22 12:39:31,False,2.0,1.86
320,2022-10-22 12:39:45,False,2.0,1.86
321,2022-10-22 12:39:59,False,2.0,1.86
322,2022-10-22 12:40:13,False,2.0,1.86
323,2022-10-22 12:40:27,False,2.0,1.86
324,2022-10-22 12:40:40,False,2.0,1.86
325,2022-10-22 12:40:54,False,2.0,1.86
326,2022-10-22 12:41:08,False,2.0,1.86
327,2022-10-22 12:41:22,False,2.0,1.86
328,2022-10-22 12:41:36,False,2.0,1.86
329,2022-10-22 12:41:50,False,2.0,1.86
330,2022-10-22 12:42:03,False,2.0,1.86
331,2022-10-22 12:42:17,False,2.0,1.86
332,2022-10-22 12:42:31,False,2.0,1.86
333,2022-10-22 12:42:45,False,2.0,1.86
334,2022-10-22 12:42:59,False,2.0,1.86
335,2022-10-22 12:43:13,False,2.0,1.86
336,2022-10-22 12:43:27,False,2.0,1.86
337,2022-10-22 12:43:40,False,2.0,1.86
338,2022-10-22 12:43:54,False,2.0,1.86
339,2022-10-22 12:44:08,False,2.0,1.86
340,2022-10-22 12:44:23,False,2.0,1.86
341,2022-10-22 12:44:36,False,2.0,1.86
342,2022-10-22 12:44:50,False,2.0,1.86
343,2022-10-22 12:45:04,False,2.0,1.86
344,2022-10-22 12:45:18,False,2.0,1.86
345,2022-10-22 12:45:32,False,2.0,1.86
346,2022-10-22 12:45:46,False,2.0,1.86
347,2022-10-22 12:46:00,False,2.0,1.86
348,2022-10-22 12:46:14,False,2.0,1.86
349,2022-10-22 12:46:27,False,2.0,1.86
350,2022-10-22 12:46:41,False,2.0,1.86
351,2022-10-22 12:46:55,False,2.0,1.86
352,2022-10-22 12:47:09,False,2.0,1.86
353,2022-10-22 12:47:23,False,2.0,1.86
354,2022-10-22 12:47:38,False,2.0,1.86
355,2022-10-22 12:47:52,False,2.0,1.86
356,2022-10-22 12:48:06,False,2.0,1.86
357,2022-10-22 12:48:19,False,2.0,1.86
358,2022-10-22 12:48:33,False,2.0,1.86
359,2022-10-22 12:48:48,False,2.0,1.86
360,2022-10-22 12:49:02,False,2.0,1.86
361,2022-10-22 12:49:16,False,2.0,1.86
362,2022-10-22 12:49:29,False,2.0,1.86
363,2022-10-22 12:49:43,False,2.0,1.86
364,2022-10-22 12:49:57,False,2.0,1.86
365,2022-10-22 12:50:11,False,2.0,1.86
366,2022-10-22 12:50:25,False,2.0,1.86
367,2022-10-22 12:50:39,False,2.0,1.86
368,2022-10-22 12:50:53,False,2.0,1.86
369,2022-10-22 12:51:07,False,2.0,1.86
370,2022-10-22 12:51:21,False,2.0,1.86
371,2022-10-22 12:51:34,False,2.0,1.86
372,2022-10-22 12:51:48,False,2.0,1.86
373,2022-10-22 12:52:02,False,2.0,1.86
374,2022-10-22 12:52:16,False,2.0,1.86
375,2022-10-22 12:52:30,False,2.0,1.86
376,2022-10-22 12:52:44,False,2.0,1.86
377,2022-10-22 12:52:58,False,2.0,1.86
378,2022-10-22 12:53:11,False,2.0,1.86
379,2022-10-22 12:53:25,False,2.0,1.86
380,2022-10-22 12:53:39,False,2.0,1.86
381,2022-10-22 12:53:53,False,2.0,1.86
382,2022-10-22 12:54:07,False,2.0,1.86
383,2022-10-22 12:54:21,False,2.0,1.86
384,2022-10-22 12:54:35,False,2.0,1.86
