,Date,Live,Win,Lose
0,2022-10-22 11:24:19,False,1.28,3.35
1,2022-10-22 11:24:33,False,1.28,3.35
2,2022-10-22 11:24:47,False,1.28,3.35
3,2022-10-22 11:25:01,False,1.28,3.35
4,2022-10-22 11:25:15,False,1.28,3.35
5,2022-10-22 11:25:29,False,1.28,3.35
6,2022-10-22 11:25:43,False,1.28,3.35
7,2022-10-22 11:25:57,False,1.28,3.35
8,2022-10-22 11:26:10,False,1.28,3.35
9,2022-10-22 11:26:24,False,1.28,3.35
10,2022-10-22 11:26:38,False,1.28,3.35
11,2022-10-22 11:26:52,False,1.28,3.35
12,2022-10-22 11:27:06,False,1.28,3.35
13,2022-10-22 11:27:20,False,1.28,3.35
14,2022-10-22 11:27:33,False,1.28,3.35
15,2022-10-22 11:27:47,False,1.28,3.35
16,2022-10-22 11:28:01,False,1.28,3.35
17,2022-10-22 11:28:15,False,1.28,3.35
18,2022-10-22 11:28:29,False,1.28,3.35
19,2022-10-22 11:28:43,False,1.28,3.35
20,2022-10-22 11:28:57,False,1.28,3.35
21,2022-10-22 11:29:10,False,1.28,3.35
22,2022-10-22 11:29:24,False,1.28,3.35
23,2022-10-22 11:29:38,False,1.28,3.35
24,2022-10-22 11:29:53,False,1.28,3.35
25,2022-10-22 11:30:06,False,1.28,3.35
26,2022-10-22 11:30:21,False,1.28,3.35
27,2022-10-22 11:30:34,False,1.28,3.35
28,2022-10-22 11:30:48,False,1.28,3.35
29,2022-10-22 11:31:02,False,1.28,3.35
30,2022-10-22 11:31:16,False,1.28,3.35
31,2022-10-22 11:31:30,False,1.28,3.35
32,2022-10-22 11:31:44,False,1.28,3.35
33,2022-10-22 11:31:57,False,1.28,3.35
34,2022-10-22 11:32:11,False,1.28,3.35
35,2022-10-22 11:32:30,False,1.28,3.35
36,2022-10-22 11:32:44,False,1.28,3.35
37,2022-10-22 11:32:58,False,1.28,3.35
38,2022-10-22 11:33:12,False,1.28,3.35
39,2022-10-22 11:33:26,False,1.28,3.35
40,2022-10-22 11:33:40,False,1.28,3.35
41,2022-10-22 11:33:54,False,1.28,3.35
42,2022-10-22 11:34:09,False,1.28,3.35
43,2022-10-22 11:34:22,False,1.28,3.35
44,2022-10-22 11:34:36,False,1.28,3.35
45,2022-10-22 11:35:34,False,1.28,3.35
46,2022-10-22 11:35:49,False,1.28,3.35
47,2022-10-22 11:36:02,False,1.28,3.35
48,2022-10-22 11:36:16,False,1.28,3.35
49,2022-10-22 11:36:30,False,1.28,3.35
50,2022-10-22 11:36:44,False,1.28,3.35
51,2022-10-22 11:36:58,False,1.28,3.35
52,2022-10-22 11:37:11,False,1.28,3.35
53,2022-10-22 11:37:25,False,1.28,3.35
54,2022-10-22 11:37:39,False,1.28,3.35
55,2022-10-22 11:37:53,False,1.28,3.35
56,2022-10-22 11:38:07,False,1.28,3.35
57,2022-10-22 11:38:21,False,1.28,3.35
58,2022-10-22 11:38:34,False,1.28,3.35
59,2022-10-22 11:38:48,False,1.28,3.35
60,2022-10-22 11:39:02,False,1.28,3.35
61,2022-10-22 11:39:16,False,1.28,3.35
62,2022-10-22 11:39:30,False,1.28,3.35
