,Date,Live,Win,Lose
0,2022-10-21 15:32:20,True,1.18,3.65
1,2022-10-21 15:32:42,True,1.21,3.45
2,2022-10-21 15:34:56,True,1.23,3.25
3,2022-10-21 15:35:20,True,1.23,3.25
4,2022-10-21 15:35:44,True,1.23,3.25
5,2022-10-21 15:36:07,True,1.23,3.25
6,2022-10-21 15:36:31,True,1.23,3.25
7,2022-10-21 15:37:02,True,1.21,3.45
8,2022-10-21 15:37:26,True,1.21,3.45
9,2022-10-21 15:37:50,True,1.21,3.45
10,2022-10-21 15:38:16,True,1.2,3.55
11,2022-10-21 15:38:41,True,1.18,3.65
12,2022-10-21 15:39:04,True,1.18,3.65
13,2022-10-21 15:39:31,True,1.09,5.0
14,2022-10-21 15:40:01,True,1.09,5.0
15,2022-10-21 15:40:27,True,1.05,6.0
16,2022-10-21 15:40:54,True,1.05,6.0
17,2022-10-21 15:41:19,True,1.03,7.0
18,2022-10-21 15:41:44,True,1.03,7.0
19,2022-10-21 15:42:08,True,1.03,7.0
20,2022-10-21 15:42:32,True,1.04,6.5
21,2022-10-21 15:42:56,True,1.04,6.5
22,2022-10-21 15:43:22,True,1.08,5.25
23,2022-10-21 15:43:47,True,1.04,6.5
24,2022-10-21 15:44:12,True,1.04,6.5
25,2022-10-21 15:44:36,True,1.04,6.5
26,2022-10-21 15:45:02,True,1.14,4.2
27,2022-10-21 15:45:28,True,1.14,4.2
28,2022-10-21 15:45:53,True,1.2,3.55
29,2022-10-21 15:46:19,True,1.2,3.55
30,2022-10-21 15:46:46,True,1.05,6.0
31,2022-10-21 15:47:11,True,1.01,9.5
32,2022-10-21 15:47:36,True,1.11,4.65
33,2022-10-21 15:48:00,True,1.11,4.65
34,2022-10-21 15:48:25,True,1.2,3.55
35,2022-10-21 15:48:49,True,1.2,3.55
36,2022-10-21 15:49:13,True,1.2,3.55
37,2022-10-21 15:49:38,True,1.31,2.82
38,2022-10-21 15:50:04,True,1.2,3.55
39,2022-10-21 15:50:28,True,1.2,3.55
40,2022-10-21 15:50:52,True,1.11,4.65
41,2022-10-21 15:51:16,True,1.11,4.65
42,2022-10-21 15:51:40,True,1.11,4.65
43,2022-10-21 15:52:04,True,1.2,3.55
44,2022-10-21 16:13:55,True,1.6,2.03
45,2022-10-21 16:14:17,True,1.54,2.13
46,2022-10-21 16:14:38,True,1.54,2.13
47,2022-10-21 16:14:58,True,1.54,2.13
48,2022-10-21 16:15:24,True,1.57,2.08
49,2022-10-21 16:15:44,True,1.57,2.08
50,2022-10-21 16:16:05,True,1.6,2.03
51,2022-10-21 16:16:26,True,1.6,2.03
52,2022-10-21 16:16:48,True,1.6,2.03
53,2022-10-21 16:17:23,True,1.54,2.13
54,2022-10-21 16:17:44,True,1.57,2.08
55,2022-10-21 16:18:05,True,1.57,2.08
56,2022-10-21 16:18:25,True,1.57,2.08
57,2022-10-21 16:18:46,True,1.57,2.08
58,2022-10-21 16:19:07,True,1.57,2.08
59,2022-10-21 16:19:28,True,1.62,1.99
60,2022-10-21 16:19:49,True,1.62,1.99
